STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Vanuatu,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.613617719442166,8.613617719442166,8.613617719442166,8.613617719442166,9.269893355209188,9.269893355209188,9.269893355209188,9.269893355209188,9.269893355209188,9.844134536505331,9.844134536505331,9.844134536505331,9.844134536505331,9.844134536505331,10.336341263330599,10.336341263330599,10.418375717801478,10.418375717801478,10.500410172272355,10.500410172272355,10.746513535684986,10.828547990155865,11.074651353568498,11.074651353568498,11.238720262510254,11.566858080393766,11.73092698933552,12.059064807219032,12.223133716160788,12.469237079573421,12.633305988515175,12.879409351927809,13.043478260869565,13.125512715340443,13.535684987694832,13.699753896636588,13.781788351107465,14.109926168990977,14.191960623461854,14.35602953240361,14.520098441345365,14.602132895816242,14.766201804757998,14.848236259228875,15.01230516817063,15.176374077112387,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143,15.340442986054143
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRB,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Barbados,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,44.18604651162791,41.86046511627907,41.86046511627907,41.86046511627907,39.53488372093023,39.53488372093023,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,37.2093023255814,34.883720930232556,32.55813953488372,30.23255813953488,29.069767441860467,27.906976744186046,25.581395348837212,23.25581395348837,23.25581395348837,23.25581395348837,23.25581395348837,23.25581395348837,23.25581395348837,23.25581395348837,23.25581395348837
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,St. Kitts and Nevis,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,51.42857142857142,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,42.857142857142854,57.692307692307686,57.692307692307686,53.84615384615385,53.84615384615385,50.0,50.0,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615,46.15384615384615,38.46153846153847,38.46153846153847,34.61538461538461,34.61538461538461,34.61538461538461,38.46153846153847,36.53846153846153,35.76923076923077,31.153846153846153,31.153846153846153,30.884615384615383,19.230769230769234,19.26923076923077,19.576923076923077,19.615384615384617,21.153846153846153,21.923076923076923,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSS,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Sub-Saharan Africa (IDA & IBRD),Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,37.08294199682631,37.06349128509829,37.09821754830685,37.09766201512115,37.08399806148504,37.099374773815505,37.10308784619539,37.170407728122925,37.20279472549563,37.21889080938659,37.29662598899936,37.32030673359883,37.340315356723444,37.3294349561544,37.396077206246886,37.43136122828996,37.45373538676583,37.53108754939266,37.55831963738936,37.6170808451534,37.69115119959687,37.75099738133187,37.82888622172231,37.89845828216543,38.0659162972556,38.173553785524824,38.20596834986967,38.30809015078208,38.37845023962047,38.51796402562394,38.66167199534508,38.85142848021173,38.80920834233502,39.031004504366024,39.29628672152403,39.43166552039836,39.585584847056396,39.69243209637259,39.92316110559803,40.082371319279424,40.19539417639834,40.293400046164585,40.48676188861643,40.29967885522032,40.65435277736826,40.74172504697808,40.92342833336076,41.05439068408429,41.27454983274168,41.48684457795237,41.69054522774201,43.38213198162008,43.55808822417303,43.68457021978068,43.84010880667971,43.942307851754514,44.06129737051889,44.262401640009,44.34796479516796,44.43636566134799,44.56571320150517,44.6070255513579,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Burundi,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,61.33177570093458,61.915887850467286,62.46105919003115,62.5,63.2398753894081,63.12305295950156,64.8753894080997,65.26479750778816,73.87071651090342,73.20872274143302,73.94859813084112,74.22118380062305,77.88161993769471,79.04984423676012,80.21806853582555,81.5809968847352,83.45015576323988,82.55451713395638,81.77570093457945,81.30841121495327,80.80218068535827,80.21806853582555,80.21806853582555,80.21806853582555,80.21806853582555,81.07476635514018,81.26947040498442,81.46417445482867,81.26947040498442,81.07476635514018,80.88006230529595,81.07476635514018,80.88006230529595,80.72429906542055,79.32242990654206,77.60903426791276,76.01246105919003,74.49376947040498,73.48130841121495,72.702492211838,72.07943925233646,71.41744548286604,71.3785046728972,71.96261682242991,70.83333333333334,70.95015576323988,71.06697819314641,71.18380062305296,71.3006230529595,71.3785046728972,71.69003115264798,72.42990654205607,73.48130841121495,74.53271028037383,75.58411214953271,76.63551401869158,77.68691588785047,78.73831775700934,79.78971962616822,80.8411214953271,81.89252336448598,82.80796339563862,83.88655763239875
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Chad,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.01587301587301,38.023809523809526,38.04382343601143,38.11944091486658,38.19885641677255,38.19885641677255,38.23856416772554,38.23856416772554,38.23856416772554,38.23856416772554,38.23856416772554,38.23856416772554,38.23856416772554,38.24253494282084,38.282242693773824,38.282242693773824,38.30209656925032,38.31797966963151,38.3576874205845,38.39739517153748,38.41327827191868,38.43710292249047,38.45298602287166,38.47681067344346,38.46092757306226,38.619758576874204,38.619758576874204,38.619758576874204,38.619758576874204,38.69917407878018,38.69917407878018,38.77858958068615,38.77858958068615,38.85800508259212,38.85800508259212,38.85879923761118,38.85879923761118,38.94139135959339,39.10022236340534,39.17963786531131,39.45759212198221,39.73634053367217,39.89517153748412,39.895965692503175,39.9761753494282,39.9761753494282,39.9761753494282,39.9761753494282,39.9761753494282,39.9761753494282,39.9761753494282,39.97561944091487
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Saudi Arabia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,40.084849443408125,40.09415311044848,40.104387144192884,40.11787746140141,40.12764631179379,40.13788034553819,40.147184012578556,40.16393061325122,40.18021203057185,40.20114528141267,40.223008898957524,40.246268066558436,40.270922784215394,40.30348561885667,40.32395368634547,40.35465578757867,40.37977568858766,40.4039652228926,40.42861994054957,40.45327465820653,40.47699900915946,40.50258409352046,40.596551130628136,42.99364094357791,45.41352474077658,47.811544920430386,50.23049835092501,52.62619261381873,55.02653871023264,57.4413054905591,57.53015551079458,57.56457907884393,60.839004693700026,64.09329173043555,67.35083509715354,70.60698286729715,73.86220031725504,77.58027515595272,80.85223920658328,80.84884722913537,80.84359456479771,80.8402025873498,80.83820620647629,80.83900087919655,80.83840004837907,80.83733398769125,80.83533756029941,80.83287599607385,80.83134475203401,80.82097507082416,80.81804827672828,80.81326079574264,80.80847326823869,80.76614549074517,80.76261395829167,80.7596872107141,80.75913285171352,80.75825291088482,80.76366918020737,80.77340779368188,80.77323567584163,80.77323567584163,80.77323567584163
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Guyana,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.908647247216715,6.908647247216715,6.908647247216715,6.908647247216715,6.908647247216715,6.934065375425753,6.934065375425753,6.944232626709369,6.944232626709369,6.9696507549184075,6.9696507549184075,6.98490163184383,6.995068883127447,6.995068883127447,7.000254000508001,5.377955803911608,5.120780289560579,4.86360477520955,4.606429260858522,4.349253746507493,4.092078232156464,3.8349027178054356,3.577727203454407,3.592967233934468,3.592967233934468,3.6031272542545083,3.6031272542545083,3.6031272542545083,3.613287274574549,3.613287274574549,3.613287274574549,3.613287274574549,3.613287274574549,3.613287274574549,3.6234472948945897,3.62852730505461,3.62852730505461,3.62852730505461,3.62852730505461,3.6336073152146304,3.6437673355346707,3.6459573279146555,3.648147320294641,3.6503373126746257,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.65252730505461,3.4053234820498246,3.410059676044331,3.410059676044331,3.410059676044331
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRE,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Pre-demographic dividend,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.84568657539766,33.891424799165165,33.99447926578255,34.058981336098164,34.10480090166737,34.13273092917718,34.14914891547185,34.236685915675515,34.282485137315305,34.31104051878773,34.4076879138349,34.44432275771206,34.475142143243986,34.47043873730023,34.55606837565286,34.59920923600766,34.61881315757208,34.700805614206146,34.73110326687179,34.7950849071008,34.86877899416624,34.919698828393315,34.99564407672342,35.059369385416524,35.23860368759017,35.33093252615704,35.35024026311843,35.44153580492822,35.47010449021963,35.598956544950504,35.75366967889903,35.950234429307756,36.349521125338725,36.541939755879675,36.80767048764764,36.91865358071036,37.05961340749001,37.21627211562983,37.43745238106881,37.60660171577947,37.738040769084066,37.846411650937064,38.04401620124264,38.06951271004014,38.463118498810424,38.56894768056694,38.7299176879872,38.85809447512837,39.07917019121358,39.3249195786338,39.57019007176838,41.82355170357627,42.041698499302754,42.21653372708665,42.39678637378358,42.503396270396465,42.65255262209936,42.86970653344255,42.955827989255155,43.048751526999126,43.19167968503011,43.25502224647829,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Least developed countries: UN classification,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,32.248110623093865,32.27770693289599,32.37051667141185,32.43475930925528,32.472237091252104,32.504356302989294,32.532086851403335,32.604790738213566,32.626004968981945,32.6480459987546,32.67630948423889,32.71556874024261,32.70237896919061,32.677230678624284,32.724636539821894,32.75432579159748,32.758503997912946,32.84097757359982,32.83835665165737,32.895702105859094,32.9632239453199,33.00147281230747,33.072991571277356,33.11233150065678,33.228372908465936,33.32124506165046,33.36153947118319,33.45142933899675,33.503387817514565,33.60269381597649,33.721193041789704,33.795610505145966,33.95949790291282,34.117739846000354,34.242902537605644,34.396092194252965,34.57172954596774,34.69002684974021,34.903578467153174,35.096055095565085,35.267943355965436,35.35497733505714,35.602763682631284,35.418792320760694,35.82651169907488,35.97197507435626,36.150983438539136,36.308341965191616,36.54279361427649,36.795616227864684,37.00711683332801,39.51003880279296,39.70901235897673,39.845601567181525,39.96920043923515,40.09623258868821,40.24272679557643,40.37577740936169,40.45629802613549,40.53633561167562,40.619994456417515,40.67502791932302,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PER,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Peru,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,13.34765625,13.459375000000001,13.850000000000001,13.86484375,13.92890625,13.8703125,13.877343750000001,13.91328125,13.94375,14.0171875,14.024218750000001,14.503906250000002,14.682036015625002,14.860165703125,15.038295468749999,15.216425156249999,15.394554921875,15.572684687499999,15.750814375,15.928944140625001,16.10707390625,16.28520359375,16.463333359375,16.641463046875,16.8195928125,16.997722500000002,17.175852265625,17.353982031250002,17.53211171875,17.710241484375,17.647876406250003,17.585511328125,17.523146328125,17.46078125,17.53474953125,17.608717734375,17.6826859375,17.756654218749997,17.830622421875,17.904590703125002,17.97855890625,18.0525271875,18.126495390625,18.200463671875,18.274431875,18.34840015625,18.422368359375,18.496336640625,18.570304843749998,18.644273125,18.718241328125,18.792209609375004,18.76575328125,18.755781406249998,18.995159375,18.75,18.945396875,18.82389765625,18.643195312499998,19.125773046875,19.60835078125,19.05121875,19.05121875
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Kenya,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,43.97340021787258,43.987897353902376,44.00239466563587,44.01689197736936,44.031389113399165,44.04588642513266,44.06038373686615,44.074880872895946,44.08937818462944,44.10387549636293,44.118372632392735,44.13286994412623,44.14736725585972,44.161864391889516,44.93094844853639,44.94149067013389,44.94500474399972,44.73108725445409,44.745584390483884,44.76008170221738,44.77457901395087,44.78907614998067,44.803573461714166,44.68629300347893,46.19251449555469,46.240395509013595,46.3638291105879,46.77717363038971,47.478672382893485,46.99592824261166,47.19842833046351,47.55554784411568,47.16241258741259,47.86566820114558,47.85556699581825,46.52241698000491,46.78817039744175,46.56371068629863,47.31264943599115,46.96695417647679,47.157114242541375,47.12021646695014,47.21861053519345,47.42594089327758,47.44351126260674,47.53487718311839,47.556572020943875,47.59583722809854,47.98650964613277,48.11958182520997,49.074089503461366,49.67034437923885,49.792869768422534,49.74715799276101,49.561967903647734,49.66148697474453,48.92889013833978,49.55216649490558,49.51748518038538,49.38921109365281,49.40139750924594,49.48304535750555,49.52632238567832
